userid,follower_count,following_count,account_creation_date,year,,,total number of users,1674,,,,,,
8943b5302cc9da9aa441d6c322941e8aa4fbfbc5870f63882bf2161035945759,1339,1349,9/4/17,2017,,,,,,,,,,
560017d1a5119df1960347a0262aec6d192512ce3623de1a179c4b37bf8953fc,35,312,5/25/14,2014,,,,,,,,,,
95977bd237407fa850e8ce89d694c48c93052e11abddeefc18a0435636b3636a,731,1969,12/15/13,2013,,,,,,,,,,
f4b8ba40ed4c8340b24350d7bf20b23f8e6b626692d07ad125f8d802f4cc9685,159,313,12/21/13,2013,,,,,,,,,,
51eca1785544000e2ede3e5d25ea3b32492f33e27ee7e88241670eb1bb3adada,70,109,3/20/14,2014,,,,,,,,,,
93ea5da90a834c3eff5a0748b1e7598f1aed96204229416efcb8715323ac5a3b,19,168,6/21/14,2014,,,,,,,,,,
8e99ad4f505a1136b89e08a211dc2ca6b3919c4e8d00da834c9df9c4e047f78f,45,209,5/6/14,2014,,,,,,,,,,
d2909562c574b982b85d8b30d695ed87bdfeb7bc2d65530b5046d94ed34a095c,203,224,3/12/14,2014,,,,,,,,,,
62eb65f63733e947c5ac2834fe4798116b720326a6cc047b704f13138d5cac3b,102,195,2/25/15,2015,,,,,,,,,,
54832d020e5c9a606b03af6aacc5384e5c9d711f982f99f5975b430450822e4e,123,231,8/5/13,2013,,,,,,,,,,
dadf3c041616964507b13d8888f1e73ce562c5c17960856bcbe3667a99b3d110,1482,1996,12/24/13,2013,,,,,,,,,,
b85b7882cc49838f26fc66199ac3a023f736e5f4b9483000022fac0bc9e509ed,398,1596,8/25/17,2017,,,,,,,,,,
d9789228e836e77b004f1502eea4542f82c12ae13d864662472f80ece953e425,66,54,3/12/15,2015,,,,,,,,,,
a47624f98a099c0ec26cc3345b783dd13b4cbbbfbaffc588a335fa1274edebbf,170,558,6/19/14,2014,,,,,,,,,,
e801abbf8b31a2b1a6cd2d522bad47ba7ae368fdb9135a21178dfcfc53a3fbaf,1,143,3/19/17,2017,,,,,,,,,,
0bd90956773ce0b3e7e6bd9714012c8ae93a58382495eb20d0149c3e00351f39,2,0,8/1/14,2014,,,,,,,,,,
1476effd132d69d6f6bc1d8bc0e61bf3a1200a98c70ea94572ce214deea18ea8,45,312,6/7/14,2014,,,,,,,,,,
dc58bb02edb2696974b153dd472697ff2064c6052f0ea5da4c9cc16bfc0a3652,35,220,6/18/14,2014,,,,,,,,,,
03003635a630551697f15e03e2706fd19ca5e7d12632543548b009e1755af215,125,153,9/26/13,2013,,,,,,,,,,
31c9ba13526333a8d6f30140075901ede051e3071d57e7ab357c3a855798d6f0,92,46,8/19/13,2013,,,,,,,,,,
010659f988d882af388da498e705d5d49d1540211f9955edf6f6987c5cb49268,70,142,12/19/13,2013,,,,,,,,,,
503755dd44da5c71d1271a8ccf2bb718bce44e26bf4b132ac5cd18098720a181,2904,299,6/13/14,2014,,,,,,,,,,
08f27de6863a03771fd5532600cbaaf734327f6c773ffc27e6bec301bc189c5b,125,249,5/7/14,2014,,,,,,,,,,
7daa6acbe468547abd89a0c48d2be9af3cc7ebb2371cc3ae17cfe104f2aec056,672,1112,11/9/13,2013,,,,,,,,,,
c4ece7a2f4520b71d23b86334a4094a4ea42908714d918e3dcc554717d18bca9,49,301,5/6/14,2014,,,,,,,,,,
8dfd74357ea64db52e0d85ff4cf5f8c1dc5ad70bb1d712c7143d73403227fffe,94,118,8/17/13,2013,,,,,,,,,,
f410c83696e93bc09b8573d8376912b36e622fd2d4f5426572a429085b9f1236,754,1979,3/28/14,2014,,,,,,,,,,
99aadbe896284954c0926b61d2f19121c521d1c7cfd336106861e6b6cf79e4c2,103,125,8/9/13,2013,,,,,,,,,,
99e20ba5c7136df8a8df361682cb75e36a88a2b1590df545e64e944119cd2b91,102,245,8/5/13,2013,,,,,,,,,,
d89a62e4f39abdecb82c5c5767ab1de8a48c0fe6c2134b8db421ac2267d62e3e,67,171,5/30/14,2014,,,,,,,,,,
b9d3b5702a6b5fa38265a627d022ece1598e7ce514e61ef10b929ab4e79ba68e,2928,841,3/18/14,2014,,,,,,,,,,
dc3ed28b908ef827c5b53c06950457021089f282eb69c3f28e8e185b34a9d224,3849,340,3/6/14,2014,,,,,,,,,,
66b1013dffe8531bf25a60172b4456814aad090aa7648a0d72c18936cf88a4dd,204,1626,5/11/16,2016,,,,,,,,,,
7247e040b40d3b806d4c1f56da425bd32d510e3aba4c70c2e460ab44b90d76a7,60,18,6/2/14,2014,,,,,,,,,,
c288e72110158a16e2f84714cfd4b628d43f06cdcae767c776a576c1246858a2,0,0,5/11/14,2014,,,,,,,,,,
68308475e064d0b3081bbd6d5c56bb58a2fcc260742b8f3ae310a4d04380280c,60,76,3/11/15,2015,,,,,,,,,,
aa6d42bfd479088dd39ad698cb7a465be95403eb34720a36b58587cb99699f1c,1194,1607,8/21/12,2012,,,,,,,,,,
e0790efc801679b89ab4d27f61bad03279f53cd7514544988d323707a23fca2a,1300,366,4/12/12,2012,,,,,,,,,,
9719948d30d15d8e30a4d6e802629e4bddc74b2157a16da3847835cd1efa3059,104,168,8/9/13,2013,,,,,,,,,,
3b8a5e3986bd95fe68539818acbb253648757a8388d6960b9d6773ee9636f673,78,197,12/24/13,2013,,,,,,,,,,
06ef0a8dfa3cd07160247c79175c1b7bc1237e4803842f5b04245a03bb7dfab0,2918,159,5/7/14,2014,,,,,,,,,,
ee10139938f670a1373934a4ba227c65f9de37c47317a0c8b33d1ab723e955c8,135,279,4/17/17,2017,,,,,,,,,,
f27e9b75f38255b7e233f60a453e2d9816691de122b4275038e9347c3b7d9ddb,51,65,6/4/14,2014,,,,,,,,,,
48cd525a3a4e85f0f534aacb23d92931d905c27e66d318e8f0be268f7ab364a7,192,179,11/14/13,2013,,,,,,,,,,
1f79381a4164e671b8c329f336cb96c576c86d7e8c7aa1972e9c74a0e220fb4a,808,741,8/13/13,2013,,,,,,,,,,
7a5f286ddbe1d4310c6cc0b1dabe3e5c3aac78cd9e611674e9a9d1a45d46ae8b,1,0,3/20/15,2015,,,,,,,,,,
2e6144ef9349dd7cea1e9232350add8566930191d1c90d06b1eff1b1b462a527,142,69,8/17/13,2013,,,,,,,,,,
0317d779477f9c55dacd1c0326f63f2f84076c68db422b76bf2ec5407c43302d,23,192,8/17/14,2014,,,,,,,,,,
f5fa03cc33c27faf652377f25708bd4f8005aedf6c8ab698531f1fbc5363e731,55,315,6/4/14,2014,,,,,,,,,,
2f0cd2b19b16bfb09e3fc607ed4fbe2a96fb0cc007f58f7fe2bc166eff16410d,570,385,3/4/13,2013,,,,,,,,,,
6908b53525ba593975c871f1b6543c1b1f13f69211d982599b0a634bdc8d43b8,23,128,6/7/14,2014,,,,,,,,,,
ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,224,165,8/21/13,2013,,,,,,,,,,
c7027f8572608621835dafb6a660c99ff16e89842c1d3b675f8e7099127746d9,89,107,5/29/14,2014,,,,,,,,,,
2da30e2d49d524713f3a9ffd559f509d4289e32002a44fa3b713d815e25a8a45,558,1005,8/23/13,2013,,,,,,,,,,
782bffac185d54516ddd21f263f9024731690e035df91a6c3b1452bde147f822,24,17,3/20/15,2015,,,,,,,,,,
c1a8b982b5705f01d7a0825176d2c221ab435b76ea48cd4403cb213ae0f99028,0,5,3/21/17,2017,,,,,,,,,,
5a34cdef4e52aa2b2b86f58f2d0d6ddc8b558df58d8a1666e476db95b1cbc6c7,112,141,8/8/13,2013,,,,,,,,,,
d045c073d0142d4196ecad3df588fe31b15111e3fc623b75ca2b1f161fef0b35,97,123,6/20/13,2013,,,,,,,,,,
111990f20d27996918f6a23ee7dff7630c58770aa18c6d655cb384b50da41266,113,311,12/7/13,2013,,,,,,,,,,
1f56bbc3493f493fe65911a0c23f2a979eb7caec8c0cc996dbcf06cc2da4be4f,109,152,9/2/13,2013,,,,,,,,,,
14e1a141e7651bc6f288335138dcd40015f7668a96f280b01c4937ca31a2b0c6,66,298,6/24/14,2014,,,,,,,,,,
6e15a45ba0a9df86391ac29aba3c611a04b2eb7110b53831153577cc02a2a1d5,111,129,8/24/13,2013,,,,,,,,,,
3e3bb6c00d3693deb8f8d8e127b75dc81d4faf70685646cfa158c67b01e9653b,107,132,8/14/13,2013,,,,,,,,,,
98f5dca0e8f85aabc104965877bcb2945df7bb3cd6e831c3940ee60c7fe2367f,112,96,3/1/15,2015,,,,,,,,,,
6b1926e26db423a4e30b16fff841cf83715f979b3dbc5b5249d953f0e952aabb,28,132,5/30/14,2014,,,,,,,,,,
475ba7e72c93a1bc8b30f1bcb21810b41ec7de87e9982f825d2f6cd567281e40,98,196,12/21/13,2013,,,,,,,,,,
ecbf6f8cd4ac98ccbc37048ebe2ad8c81bec71283a2fa6e75a4248de75955858,141,158,8/18/13,2013,,,,,,,,,,
c58af860232ab6d8e9750dca226a1b66bf3ea82e2322a0127c97d1850b1f9c37,132,96,9/10/13,2013,,,,,,,,,,
45c05aada34cdaa3f5b205ac2916cf6962571853fbe986ed578bbaa8cb4d144a,145,264,8/21/13,2013,,,,,,,,,,
622aaa713f96089c294c0bcde5066d45935585c80f9e4561c3e6685034bfdfae,165,335,1/9/14,2014,,,,,,,,,,
2ef8835210fe54c8ccde887c02b65e7494961e23fdcdb6c90ab2269c5ef90ed8,805,1959,12/8/13,2013,,,,,,,,,,
2133793ea04e895f437ce2c8605fa992bafd8c5754ea244c13885bc7928db5b2,736,695,3/12/15,2015,,,,,,,,,,
f74f0e63d848a83dc5020a48f0a937b1ab19698df75f75a00d303dc4e7aca637,37,240,5/15/14,2014,,,,,,,,,,
e3089b4a860be0fed877ad160b67f74758f7a1a387eaed0b407bec359afc227d,386,106,8/26/13,2013,,,,,,,,,,
3492443c369513ef0aae77d36a853603cc0fc83ef6894e4240a9da628ca50b66,51,230,6/6/14,2014,,,,,,,,,,
6d72bb639f944e07db5eced21faf36a7a830607c4345f7d6b40589434e52e465,570,442,1/4/14,2014,,,,,,,,,,
1b8d9c46fd475a91a66cd8b052a06f068cae318c4a3b6901236d3af453cc53f0,617,477,3/19/14,2014,,,,,,,,,,
c015d72a067728880e43acc8d3aafebe9ed40c5ccfb9f9561e2875eb7d96ebb8,111,112,9/17/13,2013,,,,,,,,,,
b710c46cfce6983f2ea68b6a63aceed0fcfec49db6d1fc4790f1b39c1059c1db,62,292,8/15/14,2014,,,,,,,,,,
61214681a7d920f62a758d1e2284b96625cb0788cefe9df3663f725aa10e3870,132,431,5/30/14,2014,,,,,,,,,,
ea2bbf392beb8545d4ba5f20234091f6558e37e0deeea96605c5a32e5bfcbc17,139,216,8/23/13,2013,,,,,,,,,,
2f56d16494fe89ee72edb5039babe011d0278493fa1bc3baeb1fb1051acbce79,59,64,5/10/14,2014,,,,,,,,,,
dc42f9aa08b3e6396cfbe2a00370e2c99606a2df4d037b6d976a608e33fbeafd,206,275,8/29/13,2013,,,,,,,,,,
5dd25ee13fcf348e24718b89bacf8da558b5a9176acc472412dac36e79424e99,100,190,12/19/13,2013,,,,,,,,,,
b6324cfac8fb2f1f2a8d0176e4b836b640af82d34206125bf4bf549c0829dba9,784,1704,12/16/13,2013,,,,,,,,,,
eb51e2f5611577c4db9d936f1455cc50bfe8ed31c1b142e5c17ecb50bb203399,97,103,7/7/13,2013,,,,,,,,,,
d49083725d73778bf71797d1c9cc5469024e19f9278ade3f5f19816eb7615a4a,91,511,6/6/14,2014,,,,,,,,,,
65bae41b8f421fb57ba32286eb49a24e9f3013daeb245eacaa167037fde5301c,160,173,9/11/13,2013,,,,,,,,,,
fb6e3b08a283366fbffc928534aaf4ac7959b5f9bc19f7c96052d60a7472c816,356,352,7/27/13,2013,,,,,,,,,,
a9f8c9208840824c97759860bb2a8860510dc804fef95b03267dee619ad46361,107,44,6/24/14,2014,,,,,,,,,,
14855e27d142324b6e1edac4ee19cba077506235bc9a5ce1d62b108443b2e3be,100,98,8/14/13,2013,,,,,,,,,,
dfee299ad7755c7ac1d7c1e43f008c123369f6b13ff68d579ef56937353c9549,193,118,8/5/13,2013,,,,,,,,,,
e16eb9473e4bd5d75dba4cb8197badeb02f839825253b21880ad40635c47a6bf,340,316,3/14/14,2014,,,,,,,,,,
e3a6fab0144e06049932734061fe058791fc30d56a9ed461c0ee19bf73394149,518,317,10/29/14,2014,,,,,,,,,,
5b73cc0d13a8c1904beebd26b73433ea538f7479e38f42e255781d6d09f6d8a8,627,4253,11/18/15,2015,,,,,,,,,,
c60be6b868de1d85cbd7b09aa7a41184738e83b68edda4647f1247a97e4a6945,2010,567,4/28/14,2014,,,,,,,,,,
9f7867b0b3f46848b44c3048cc85d7bd425a9b8d63f53db12bdbd5bea8254a47,461,462,9/3/14,2014,,,,,,,,,,
74ceb7c6a46a5beb0910a670a50859fd8af49d024f4bdbd2aab0cc78b7c2c9be,115,87,6/2/14,2014,,,,,,,,,,
cf6b4210b49bbaaf318fab107e2cd6eae47a5cb4219b31b1c0826fbe37eb22d5,714,377,8/16/12,2012,,,,,,,,,,
8da4056b67e1ff9b16609e078941e31f4f8234f062dda1aa802d74751dbf1099,134,411,6/2/14,2014,,,,,,,,,,
21b06608ae50fdd772e3ef82baea8b8ad415971fb412d27a5e874865834d67f7,3,18,5/20/15,2015,,,,,,,,,,
b36c1252047323710dcb99abaf0f435a90b55e651f1e8f6c3966f06df1a30495,4042,1470,6/24/14,2014,,,,,,,,,,
84e99aeca16d62dc12b9cad374da9dc4b720bcd095164f099d87004d91480402,988,542,8/4/12,2012,,,,,,,,,,
6fe45d95147a5fb8b6b8a5f0413231af5a99712676fba75591c1e5e11c4dc3c3,53,61,3/12/15,2015,,,,,,,,,,
5f5c6343cdda20e27de9016a0973ecd07630d52b443367b7f49204ff804d81c7,29,301,6/4/14,2014,,,,,,,,,,
726caa967e968f5c5ae0a493918e3d85d90de7606e01596a1fd2184287c78954,1857,271,6/22/14,2014,,,,,,,,,,
512cf16db4da2f0adca2714273b337e62574bd054aee279ecf42fe4fdcf6c7d1,14,127,6/1/14,2014,,,,,,,,,,
0877f1084c8e757514e6e077bd681534d65f5e8edf012f83bc40a23c2f195b19,77,133,8/29/13,2013,,,,,,,,,,
6a69813130e31201f20be66e7927aff9c9fa4d8ebd5e58a3b988ad693f22beaf,107,109,8/14/13,2013,,,,,,,,,,
2a78ac175d3bb76194f9cb2d876770c4795a6f8c6fc704f24f472fea0b3a6d8d,159,323,3/24/14,2014,,,,,,,,,,
ee3967a1abcaa70fdb2a51619561ee245a0d4ac0dd14d87f472e3db6f2d664db,98,115,8/8/13,2013,,,,,,,,,,
bab9f307a8ffae39763d666cabc27ba7778ccd1e142e498fb213e94b48214f79,107,105,8/5/13,2013,,,,,,,,,,
a6f94b6a8f1969604f8c78943166dfade691db3a40fd3bc57bdfbd41eb36c049,471,765,8/30/13,2013,,,,,,,,,,
dfd595f4fe561bd233d669e726e1b48ec0be0251ba9688bef69bedfa179b274c,109,149,3/3/15,2015,,,,,,,,,,
d5a47dddd77b53c4bf88c26039b728ee144a88e51176f7775c5a370e588fe784,992,398,8/21/12,2012,,,,,,,,,,
7978eae32b842d0b9677c7285f7ce2d72e0a64d24f014f892b6852edf2885a2e,491,411,12/22/13,2013,,,,,,,,,,
3d882f3d630734a1f78de0ac0f03d20a2d29cb490c15c77a5bd6c4d0001f8635,254,1500,3/20/14,2014,,,,,,,,,,
ae65c08a507637bc2624982e3bdfe7fe9e5a891e742c523bb5aed866bf2bbd2f,57,249,5/29/14,2014,,,,,,,,,,
26c17357d9082a7e652c2f540a6dfa252ca3cfbb9f3b4079c6111c4c6a263b8f,93,76,5/29/14,2014,,,,,,,,,,
6b11047f22637af3c9b9bb56a0349fec8490c47733e86fc1c7e51cd4295cecaa,579,623,8/27/13,2013,,,,,,,,,,
424e8e50b7a056379b513599fdb7ec8be00fbafd8371219e53d534be47d87a66,35,159,6/19/14,2014,,,,,,,,,,
1b3883b4b03d48b5b39cf0a532b98c64234e312ddfa5fb09531590525b590cac,28,302,8/4/14,2014,,,,,,,,,,
3e4a46e271ef39f020efbe6e952e4d910181c506cefc7e38142fdb25ef932db9,156,354,7/15/13,2013,,,,,,,,,,
ec3172e48cd93cdff21e9f6f6248979cc7aa1cd8345b1e9957b5c46042c161f6,267,790,1/4/16,2016,,,,,,,,,,
ed8c4f95706defeec5db342e967fa202eeecab31fdef5bddb50bd38f3cba24a4,124,270,10/16/13,2013,,,,,,,,,,
dc6381a24b292fe7ce8c9060fa4965b1a33d00750192ee6abc98085d79023f6e,120,235,8/22/13,2013,,,,,,,,,,
d3663c61d46924ba9e077433be1d286a91aedffdb71bde88d63ead03e487349e,122,145,1/9/14,2014,,,,,,,,,,
f8f41f3556b4a9a98183b6183e53e416d7e16390e29ac50e3ed18cade2fdbf3a,66,16,5/16/14,2014,,,,,,,,,,
0a7ab8507febee9003de1deaa5e0f001cc0a5e7d95744db3ccf0f3055549334c,57,81,5/30/14,2014,,,,,,,,,,
456ec9ac55ef341013ff1f6ae03df9da50aa909c73629220a9effa1f0af7a25e,70,58,3/12/15,2015,,,,,,,,,,
c1941d13e8a4ac245cb548d33fe31dc7540b1558639089f52527884c5015df7b,97,108,8/12/13,2013,,,,,,,,,,
db1f1b4afaa6bd8b914eccf40516f9520e8a30718415ed8dc84cccb9f00900e2,53,14,3/26/14,2014,,,,,,,,,,
6cbe054ced832611b15ba072ff660ab5e66a23f3f3cb0117d19bdbc14322bcb6,68,243,3/12/15,2015,,,,,,,,,,
591906c0ccf544316e17d5325dd03a103901f4b89e739a321e3142ea05b8d836,664,532,8/21/13,2013,,,,,,,,,,
9517e09eeb67a37282972f2cf008232a12a599ce5668a1c576aeea2595218d4b,28,180,6/9/14,2014,,,,,,,,,,
f50d001a49f3bfd78a364d5f7c325029c53a2df3eed12b0b72ff0f7a58316f0b,151,182,6/17/13,2013,,,,,,,,,,
a9f308e0211d00f01e142110e571989350f224dae68a661f3a91dfb81c038937,28,282,8/13/14,2014,,,,,,,,,,
386067f846736e678b14092ccc78505f677876a2912bf96e0b4c99461ffa2260,47,88,5/14/14,2014,,,,,,,,,,
7f735fa27e8378f1418559370e6342b307a1b38e227b0e41df881d17f91a290b,193,261,8/22/13,2013,,,,,,,,,,
59e22fdec3b7e491376c869a8eb3cf6dbf5ac32d0d83948adce0f0483b70529e,105,105,8/5/13,2013,,,,,,,,,,
56ebdee129acc3b1b981b50899269cdadb30758f8a51119e2b138658fe935722,163,165,6/16/13,2013,,,,,,,,,,
918c6974bb60cf158c0a08db462a1b0f4a35ae74611598ed665e528933e0ca2d,1859,248,6/20/14,2014,,,,,,,,,,
31a9f54a48d99b5d59b45a5ddead80701a36f4aed96712f99b71a27167cb4fe6,101,103,8/6/13,2013,,,,,,,,,,
643bda3ccc43e412e95fb9091571c8226fdffefad0ff277cee33866fc58cd411,96,119,3/10/15,2015,,,,,,,,,,
e751bcef951c945bca2e7a8b5cc64e281bb23a74e52ca6b36149e0309cda7d25,64,273,8/28/14,2014,,,,,,,,,,
1b64a2dc93c2c64f3521c3e5651cf2b7973dad371076368dcb3f9457a463ebb3,164,317,8/5/13,2013,,,,,,,,,,
2528776985,8452,5056,5/4/14,2014,,,,,,,,,,
b0c782adaf55c62f7d52a1b38a8261bd5214a10e7c64cc5d2735abde575b709d,134,205,8/28/13,2013,,,,,,,,,,
e590f1b96495902fc229ee37c3eca15e4bfc06c27160627ee513acdaec01e034,206,395,5/3/14,2014,,,,,,,,,,
736ae0711f57d4ec633475ac9e58b35ce8415e49bad830023823bf70a1465cab,1239,3113,11/17/16,2016,,,,,,,,,,
f37138a4ce4e5b59950d28b4c58bf22eb90eb748e5591de59b6bb68b015db057,644,1919,8/27/13,2013,,,,,,,,,,
f32ca40d6bb97c751899811422bfc242c2e96db62a4f1a80d19a0dc4a30a3ba9,298,162,11/11/13,2013,,,,,,,,,,
7cea8fae16c1df6f3b0f9d5f6ebadd6575f8344e9bf62f048977992558fb8937,262,342,10/7/13,2013,,,,,,,,,,
269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7,824,788,3/2/15,2015,,,,,,,,,,
85e9c3232745eb056334ad8c45900c30556a3c1aa0b0c3491d6cbb7989657e46,74,80,5/29/14,2014,,,,,,,,,,
f8fb4be6969cb8dfd5bba5f58174ae52f46125e0109ff5bd1bae7f5c1d277746,328,379,9/2/14,2014,,,,,,,,,,
0747e8431486836a1fed5dcb59818ee996d819f46d9e9b217ab4eb95c9057f69,115,136,5/26/14,2014,,,,,,,,,,
fdaf2c64d7aecc589b33ce2034ab493ddf04c27ae72f764d99a71b9d088a9b1d,435,2999,5/12/16,2016,,,,,,,,,,
0a4c8d3408022f1592dc1aad296b0052f156adf00c8372febc32150139e54c2f,488,641,5/18/14,2014,,,,,,,,,,
67f6177b6279a853be686ab232df950d01941741e782cd79fc529e0ccc973519,3915,0,11/25/16,2016,,,,,,,,,,
51df78af6ca695292bff18b99acb88e5ee3c96108094304a26e46ba3b712fa98,25,225,8/14/14,2014,,,,,,,,,,
849f1c17a3d2c21861a6e15e91844ff11d713723bee2e3ecd2ed0a4fbeb08dc2,137,293,10/5/13,2013,,,,,,,,,,
ad51ee7d7b90fe3052b62f854a49c691dc00327dcda0d84234c3929c6cd9a88c,105,122,6/17/13,2013,,,,,,,,,,
6150816cd2f3ed3c365e5bcbf53f70e885e2bdaf8eb7a1dd7c49f012c7698593,99,138,8/11/13,2013,,,,,,,,,,
5ed42a05e484a0c60102a870d0386bf7ac18c3145f26018cbb00e02a46c8a762,1286,2710,12/11/15,2015,,,,,,,,,,
423106b1e5eaa83a8640447d439573271a1a74c632148628ff19c1ca8341e500,44,253,5/25/14,2014,,,,,,,,,,
6013ef3dd99c6899353030fe33b97a9f65497941dd9f847a73b58b30152549bc,356,435,1/31/14,2014,,,,,,,,,,
4d8bdaa3792aa45cd9aaf858c343ea469efc7a2ff8bec714729d6ed1da175484,19,131,8/27/14,2014,,,,,,,,,,
2bec9ee174655fbc69191424cd5c5d0d50738a1997d39906665c64d0d02ab7ec,2463,3102,4/4/16,2016,,,,,,,,,,
9c29a2373152a102e1812bb351c88c9f399c0d22c17b275afd795c4f8fc9cd9f,104,115,8/18/13,2013,,,,,,,,,,
d62624795aa1ea64ed0e5d5acd60f371720b55453e71fa0881a07b1aee890f27,121,247,8/14/13,2013,,,,,,,,,,
57aacb9536b081385886b4118391adebd2332bc2695795e0ba167c0d4d34a3dd,57,69,5/17/14,2014,,,,,,,,,,
37d430eaa0177389f28dec662391346d00e77d4db53a03c0e69574285bd3716b,1081,1854,10/21/13,2013,,,,,,,,,,
5a089103e5a0deec22bb26e2a0aaa475ee1d5af2bd9ccaa4dbb00dda8597e34f,68,277,6/12/14,2014,,,,,,,,,,
7b2a65f6a9e318a70e34a98accd20845da79b5b4d79ce78a572849b72a867aeb,124,251,1/5/14,2014,,,,,,,,,,
08bb70dbfe40d6dc0c454dfc4b4ccff86863bdca12ac41a01114525b6d048556,10,13,6/4/14,2014,,,,,,,,,,
4066d5682033750329f2ccae4e6bb049128ea4ab2273ecf6b9391199c0109428,2727,4880,3/16/17,2017,,,,,,,,,,
037d9f106fbe60861dce2417e8faa0c4b6eb9d8e76b6e4f31dee8902ec7c5197,640,4123,6/6/16,2016,,,,,,,,,,
3659a34a70b9d9dc3df4e642d2726369f4df367c6ccedf7d7e7a156c3c3dc5bb,326,818,7/12/16,2016,,,,,,,,,,
4bd316926158a906b08b1ce4b7a2e913df6d6c6b5833216b49d749baebfcfdf3,102,254,6/24/14,2014,,,,,,,,,,
d01d67b82c0eefde7abd99f5e76247bd62a2381813c80cbee2d4f111584a5c4b,113,197,6/19/14,2014,,,,,,,,,,
cbe5d241e5794f6fa6a862aedab20b8ae46321b645b7fde37d0038a1bc29353c,656,456,2/25/13,2013,,,,,,,,,,
b85a007cbedbd3b087546a6ceaa03706b1d2d07175d9b0e9864a7734acbf0215,15,32,6/26/14,2014,,,,,,,,,,
2ac7284f709b62724eea79376aa685f6c3d56566fa8edc920e08a1d729624acc,653,563,12/28/13,2013,,,,,,,,,,
b49232a941b27e1a64f340b5704518b039e643e23ba4751978e33fc51fde81ec,56,240,8/4/14,2014,,,,,,,,,,
92db5e0c83d58eee690ccbb190053cdf7ae6bc1aba798182ed715467df5dd26a,35,172,5/6/14,2014,,,,,,,,,,
855019f3511d278ad1269aebdb2b860a2f7f63b9cb530db41adbf5ce17aebceb,788,570,12/24/13,2013,,,,,,,,,,
4b8094fa962057108bc94c4627afd8fbcd5ab2bc38a7bec78e555b97fced8182,509,423,12/17/13,2013,,,,,,,,,,
c414f359478dd67d4b86a8f80d1ce208325a42a24893040677503522a3ce3184,89,106,3/10/15,2015,,,,,,,,,,
0b63f068d36f7f707743a621dc3798694ea010995bae1fa4ffffa0d6a023a8d7,0,50,5/25/17,2017,,,,,,,,,,
bc9439a1f15ac2719486003af87a2f40107da8cccbfe1bfb7d3da98b9d08360e,109,353,6/14/14,2014,,,,,,,,,,
5c09dea98d89f35530e5dcf4b8803c70314ea09f9a94337265dd7167690dd3ac,117,94,8/11/13,2013,,,,,,,,,,
1d362ca345f6e0605d15f8b681f72bde26053f06a0a4f2bf2af877fd54bc5c4c,115,228,11/16/13,2013,,,,,,,,,,
08c89e87b800af10e5be05500fabdc95d45257073f12f0a21546370ec524ef9d,113,425,5/30/15,2015,,,,,,,,,,
559487c899d7361fcf6fcc64c6686b952002ffb8949ec0667193da0d18108a4b,103,7,9/26/13,2013,,,,,,,,,,
caf133e8a564f6fd21b6805904c2d55b136bf9b0dcb2a4716059fc787cfd9d2e,32,210,6/4/14,2014,,,,,,,,,,
dd3e6a1f6e52a64ace2b64d92f8612456225be9bc6ecf7de4db0dbf665a35fef,590,2155,11/20/15,2015,,,,,,,,,,
4e16af2a782e0ae1194f357c8c4d2362f8eabfaf2f5a95e5c49e233459510490,119,122,8/8/13,2013,,,,,,,,,,
9343b82b3de0539bb6c0a92f5adc94d709a6b44982012beef8b1a0fd2659dcd8,66,295,5/29/14,2014,,,,,,,,,,
0e2494f37df25d4ff815d1876f8e096a6d276316c9d3ec59b7419fa11eff1d79,173,907,5/21/15,2015,,,,,,,,,,
2eb118e9b40ff13c977ca73ec428e11adc9b7c402f1919ee0a9074e355761511,1846,280,5/4/14,2014,,,,,,,,,,
bee7d3ea2fb7ece347e636f3c21b9340e1e17626bfd7543d1d36b51d00d0a4ce,3414,377,2/12/12,2012,,,,,,,,,,
e35cdc0fa1c4a21414e2d6c2a3bf34df12b15743aba65f1c8022243107553df6,480,473,9/3/14,2014,,,,,,,,,,
b8d77271c1dff0e363c083fafe5c43c461cd35277a1d4ae8e89d47b372334822,82,380,5/19/14,2014,,,,,,,,,,
f829b9156e00d3ba1f8179f66fb19f7cdb02b51244c8547506c11a661696b8b2,33,209,5/30/14,2014,,,,,,,,,,
805486e9dcc58699a6670c12889a51b30eca302ad52be064149e33225f0b0e51,445,2973,2/8/16,2016,,,,,,,,,,
644c0f21cc211728e77c3801904b63bd8b0aa58927429e5b1231f31c2059a481,129,223,8/23/13,2013,,,,,,,,,,
1bc8fb98ab379d63a2279d31446e2746a7ce18a73bd900e59698b8bb9f1df424,102,128,6/17/13,2013,,,,,,,,,,
4ef795edcc13e49d4a99d7d725ba7e0a0ecb49ba2789e693b843a41c0141b0d0,503,494,9/3/14,2014,,,,,,,,,,
16c60c26f0005dd6e0814ffa8972726649ea075f748c0253691ee53d05dde56e,101,198,12/21/13,2013,,,,,,,,,,
c94b890329164f1f9779739a7819af6d7ec909d9c4a74e6db2de409dc83dd210,121,162,9/28/13,2013,,,,,,,,,,
962c358b593b672da76ea920863e817ca4890e084ed4212decf3e788b5482929,4842,1947,10/8/15,2015,,,,,,,,,,
